arm,key,seed,turing,kstar_fft_rel_err,rob_0.2,rob_0.1,morph
wide_init_nonoise,sample_0014,11,True,0.21591533306478192,0.8425,0.9875,spots
posthoc_jitter,sample_0015,0,True,0.039661348095082934,0.75,0.98,labyrinth
posthoc_jitter,sample_0015,1,False,0.12647346141322047,,,labyrinth
posthoc_jitter,sample_0015,2,False,0.22077499185932936,,,labyrinth
posthoc_jitter,sample_0015,3,True,0.21328557473135784,0.74,0.975,labyrinth
posthoc_jitter,sample_0015,4,True,0.04715076522305445,0.655,0.915,labyrinth
posthoc_jitter,sample_0015,5,False,0.22077499185932936,,,labyrinth
posthoc_jitter,sample_0015,6,True,0.12647346141322047,0.985,1.0,labyrinth
posthoc_jitter,sample_0015,7,True,0.12647346141322047,0.9975,1.0,labyrinth
posthoc_jitter,sample_0015,8,True,0.3000976880494952,0.9475,1.0,labyrinth
posthoc_jitter,sample_0015,9,False,0.3869098013676326,,,labyrinth
posthoc_jitter,sample_0015,10,True,0.039661348095082934,1.0,1.0,labyrinth
posthoc_jitter,sample_0015,11,True,0.12647346141322047,0.965,1.0,labyrinth
wide_init_nonoise,sample_0015,0,False,0.9945945945945945,,,labyrinth
wide_init_nonoise,sample_0015,1,True,0.3000976880494952,0.7125,0.845,labyrinth
wide_init_nonoise,sample_0015,2,False,0.9945945945945945,,,labyrinth
wide_init_nonoise,sample_0015,3,False,0.9945945945945945,,,labyrinth
wide_init_nonoise,sample_0015,4,True,0.039661348095082934,0.94,1.0,labyrinth
wide_init_nonoise,sample_0015,5,False,0.9945945945945945,,,labyrinth
wide_init_nonoise,sample_0015,6,False,0.12647346141322047,,,labyrinth
wide_init_nonoise,sample_0015,7,False,0.12647346141322047,,,labyrinth
wide_init_nonoise,sample_0015,8,False,0.21328557473135784,,,labyrinth
wide_init_nonoise,sample_0015,9,True,0.12647346141322047,0.835,0.9875,labyrinth
wide_init_nonoise,sample_0015,10,False,0.039661348095082934,,,labyrinth
wide_init_nonoise,sample_0015,11,True,0.039661348095082934,0.305,0.3975,labyrinth
posthoc_jitter,sample_0016,0,False,0.9955156950672646,,,spots
posthoc_jitter,sample_0016,1,True,0.1312874817656275,0.945,1.0,spots
posthoc_jitter,sample_0016,2,True,0.20330649954076388,0.82,0.96,spots
posthoc_jitter,sample_0016,3,True,0.012750553784645407,0.6125,0.7625,spots
posthoc_jitter,sample_0016,4,False,0.20330649954076388,,,spots
posthoc_jitter,sample_0016,5,False,0.20330649954076388,,,spots
posthoc_jitter,sample_0016,6,True,0.20330649954076388,1.0,1.0,spots
posthoc_jitter,sample_0016,7,True,0.1312874817656275,0.9925,1.0,spots
posthoc_jitter,sample_0016,8,True,0.1312874817656275,0.98,1.0,spots
posthoc_jitter,sample_0016,9,True,0.20330649954076388,1.0,1.0,spots
posthoc_jitter,sample_0016,10,True,0.1312874817656275,0.85,0.9975,spots
posthoc_jitter,sample_0016,11,True,0.1312874817656275,0.985,1.0,spots
wide_init_nonoise,sample_0016,0,False,0.1312874817656275,,,spots
wide_init_nonoise,sample_0016,1,True,0.059268463990491106,0.5675,0.8075,spots
wide_init_nonoise,sample_0016,2,False,0.15678858933491818,,,spots
wide_init_nonoise,sample_0016,3,False,0.059268463990491106,,,spots
wide_init_nonoise,sample_0016,4,False,0.2753255173159004,,,spots
wide_init_nonoise,sample_0016,5,False,0.9955156950672646,,,spots
wide_init_nonoise,sample_0016,6,False,0.2753255173159004,,,spots
wide_init_nonoise,sample_0016,7,False,0.4913825706413096,,,spots
wide_init_nonoise,sample_0016,8,False,0.9955156950672646,,,spots
wide_init_nonoise,sample_0016,9,False,0.4913825706413096,,,spots
wide_init_nonoise,sample_0016,10,True,0.1312874817656275,0.62,0.7625,spots
wide_init_nonoise,sample_0016,11,False,0.4193635528661732,,,spots
posthoc_jitter,sample_0017,0,False,0.998046875,,,spots
posthoc_jitter,sample_0017,1,True,0.16255647590361458,0.78,0.945,spots
posthoc_jitter,sample_0017,2,True,0.15112010542168672,0.8375,0.99,spots
posthoc_jitter,sample_0017,3,False,0.3079583960843373,,,spots
posthoc_jitter,sample_0017,4,True,0.06845350150602421,0.985,1.0,spots
posthoc_jitter,sample_0017,5,False,0.16255647590361458,,,spots
posthoc_jitter,sample_0017,6,False,0.998046875,,,spots
posthoc_jitter,sample_0017,7,False,0.2765907379518072,,,spots
posthoc_jitter,sample_0017,8,True,0.025649472891566275,0.4225,0.515,spots
posthoc_jitter,sample_0017,9,True,0.11975244728915654,0.4875,0.6825,spots
posthoc_jitter,sample_0017,10,False,0.06845350150602421,,,spots
posthoc_jitter,sample_0017,11,True,0.025649472891566275,0.7,0.855,spots
wide_init_nonoise,sample_0017,0,False,0.998046875,,,spots
wide_init_nonoise,sample_0017,1,False,0.9353115587349398,,,spots
wide_init_nonoise,sample_0017,2,False,0.747105609939759,,,spots
wide_init_nonoise,sample_0017,3,False,1.7936746987951804,,,spots
wide_init_nonoise,sample_0017,4,False,0.8412085843373494,,,spots
wide_init_nonoise,sample_0017,5,True,5.620528990963856,0.99,1.0,spots
wide_init_nonoise,sample_0017,6,True,0.6843702936746988,0.8075,1.0,spots
wide_init_nonoise,sample_0017,7,False,0.998046875,,,spots
wide_init_nonoise,sample_0017,8,False,0.998046875,,,spots
wide_init_nonoise,sample_0017,9,True,0.0883847891566265,0.88,0.9825,spots
wide_init_nonoise,sample_0017,10,False,0.33932605421686746,,,spots
wide_init_nonoise,sample_0017,11,False,0.998046875,,,spots
posthoc_jitter,sample_0018,0,True,0.12172994767916294,0.745,0.93,labyrinth
posthoc_jitter,sample_0018,1,False,0.025752412038592666,,,labyrinth
posthoc_jitter,sample_0018,2,True,0.057744923918782685,0.8875,0.9975,labyrinth
posthoc_jitter,sample_0018,3,False,0.08973743579897292,,,labyrinth
posthoc_jitter,sample_0018,4,True,0.03823261172178748,0.8475,0.965,labyrinth
posthoc_jitter,sample_0018,5,True,0.19819517112273788,0.7025,0.905,labyrinth
posthoc_jitter,sample_0018,6,True,0.057744923918782685,0.95,1.0,labyrinth
posthoc_jitter,sample_0018,7,True,0.16620265924254787,0.9925,1.0,labyrinth
posthoc_jitter,sample_0018,8,True,0.10221763548216761,0.935,1.0,labyrinth
posthoc_jitter,sample_0018,9,True,0.025752412038592666,0.93,1.0,labyrinth
posthoc_jitter,sample_0018,10,True,0.24969999519992322,0.7375,0.9425,labyrinth
posthoc_jitter,sample_0018,11,True,0.13421014736235773,0.865,1.0,labyrinth
wide_init_nonoise,sample_0018,0,False,0.07022512360197761,,,labyrinth
wide_init_nonoise,sample_0018,1,True,0.006240099841597459,0.41,0.715,labyrinth
wide_init_nonoise,sample_0018,2,False,0.99800796812749,,,labyrinth
wide_init_nonoise,sample_0018,3,False,0.10221763548216761,,,labyrinth
wide_init_nonoise,sample_0018,4,True,0.006240099841597459,0.385,0.54,labyrinth
wide_init_nonoise,sample_0018,5,False,0.99800796812749,,,labyrinth
wide_init_nonoise,sample_0018,6,True,0.03823261172178748,0.9125,1.0,labyrinth
wide_init_nonoise,sample_0018,7,False,0.99800796812749,,,labyrinth
wide_init_nonoise,sample_0018,8,True,0.03823261172178748,0.615,0.815,labyrinth
wide_init_nonoise,sample_0018,9,False,0.10221763548216761,,,labyrinth
wide_init_nonoise,sample_0018,10,True,0.07022512360197761,0.83,0.94,labyrinth
wide_init_nonoise,sample_0018,11,True,6.488239811836989,0.4775,0.535,labyrinth
posthoc_jitter,sample_0019,0,True,0.02412681027138858,0.9825,1.0,spots
posthoc_jitter,sample_0019,1,True,0.056985517828891295,0.9225,1.0,spots
posthoc_jitter,sample_0019,2,False,0.14579530242180846,,,spots
posthoc_jitter,sample_0019,3,True,0.14579530242180846,0.9975,1.0,spots
posthoc_jitter,sample_0019,4,True,0.1380978459291713,0.8175,0.9475,spots
posthoc_jitter,sample_0019,5,True,0.17865400997931116,0.5675,0.7075,spots
posthoc_jitter,sample_0019,6,True,0.21921017402945117,0.8875,0.9975,spots
posthoc_jitter,sample_0019,7,False,0.056985517828891295,,,spots
posthoc_jitter,sample_0019,8,True,0.30032250212973105,0.945,1.0,spots
posthoc_jitter,sample_0019,9,False,0.47024461482292806,,,spots
posthoc_jitter,sample_0019,10,False,0.18635146647194847,,,spots
posthoc_jitter,sample_0019,11,True,0.056985517828891295,0.6725,0.97,spots
wide_init_nonoise,sample_0019,0,True,0.22690763052208834,0.9125,0.9975,spots
wide_init_nonoise,sample_0019,1,False,0.9974747474747475,,,spots
wide_init_nonoise,sample_0019,2,True,0.02412681027138858,0.88,0.99,spots
wide_init_nonoise,sample_0019,3,False,0.5513569429232079,,,spots
wide_init_nonoise,sample_0019,4,True,0.02412681027138858,0.99,1.0,spots
wide_init_nonoise,sample_0019,5,True,0.02412681027138858,0.8325,0.9925,spots
wide_init_nonoise,sample_0019,6,True,0.6324692710234878,0.56,0.6025,spots
wide_init_nonoise,sample_0019,7,True,0.02412681027138858,0.965,1.0,spots
wide_init_nonoise,sample_0019,8,True,0.5513569429232079,0.7625,0.9825,spots
wide_init_nonoise,sample_0019,9,True,0.02412681027138858,0.5375,0.61,spots
wide_init_nonoise,sample_0019,10,True,0.25976633807959104,0.8275,0.9575,spots
wide_init_nonoise,sample_0019,11,True,7.275982718753803,0.5975,0.6775,spots
posthoc_jitter,sample_0020,0,False,0.9984825493171472,,,stripes
posthoc_jitter,sample_0020,1,True,0.12114009909135788,0.68,0.8775,stripes
posthoc_jitter,sample_0020,2,True,0.09819551346508949,0.86,0.995,stripes
posthoc_jitter,sample_0020,3,True,0.0007130189955573803,0.47,0.7125,stripes
posthoc_jitter,sample_0020,4,True,0.14551072270874085,0.935,1.0,stripes
posthoc_jitter,sample_0020,5,True,0.09676947547397473,0.5275,0.7875,stripes
posthoc_jitter,sample_0020,6,False,0.9984825493171472,,,stripes
posthoc_jitter,sample_0020,7,False,0.194251969943507,,,stripes
posthoc_jitter,sample_0020,8,True,0.390642996873686,0.78,0.9925,stripes
posthoc_jitter,sample_0020,9,False,0.9984825493171472,,,stripes
posthoc_jitter,sample_0020,10,False,0.0738248898477065,,,stripes
posthoc_jitter,sample_0020,11,False,0.7304056895259338,,,stripes
wide_init_nonoise,sample_0020,0,True,0.7562023511344312,0.55,0.6675,stripes
wide_init_nonoise,sample_0020,1,False,0.5841819478216356,,,stripes
wide_init_nonoise,sample_0020,2,False,0.9984825493171472,,,stripes
wide_init_nonoise,sample_0020,3,True,0.09819551346508949,1.0,1.0,stripes
wide_init_nonoise,sample_0020,4,True,1.194873576247326,0.98,1.0,stripes
wide_init_nonoise,sample_0020,5,True,0.4881254913432181,0.99,1.0,stripes
wide_init_nonoise,sample_0020,6,False,0.9984825493171472,,,stripes
wide_init_nonoise,sample_0020,7,False,0.9984825493171472,,,stripes
wide_init_nonoise,sample_0020,8,True,0.023657604621825774,0.6725,0.83,stripes
wide_init_nonoise,sample_0020,9,False,1.6579154249776038,,,stripes
wide_init_nonoise,sample_0020,10,False,0.29316050240415387,,,stripes
wide_init_nonoise,sample_0020,11,False,0.29173446441303913,,,stripes
posthoc_jitter,sample_0021,0,True,0.01102962574937438,0.7275,0.91,spots
posthoc_jitter,sample_0021,1,True,0.1053489319597229,0.62,0.8275,spots
posthoc_jitter,sample_0021,2,True,0.5541295617251616,0.94,0.9975,spots
posthoc_jitter,sample_0021,3,False,0.6705081194342588,,,spots
posthoc_jitter,sample_0021,4,False,0.027763226820324626,,,spots
posthoc_jitter,sample_0021,5,True,0.5929224142948608,0.415,0.5775,spots
posthoc_jitter,sample_0021,6,True,0.027763226820324626,0.98,1.0,spots
posthoc_jitter,sample_0021,7,True,0.04982247831907352,0.8325,0.98,spots
posthoc_jitter,sample_0021,8,True,0.01102962574937438,0.985,1.0,spots
posthoc_jitter,sample_0021,9,True,0.12740818345847166,0.525,0.5525,spots
posthoc_jitter,sample_0021,10,False,0.1053489319597229,,,spots
posthoc_jitter,sample_0021,11,True,0.01102962574937438,0.94,0.995,spots
wide_init_nonoise,sample_0021,0,True,0.47654385658576354,0.95,1.0,spots
wide_init_nonoise,sample_0021,1,False,0.9975845410628019,,,spots
wide_init_nonoise,sample_0021,2,True,0.8256795297130554,0.42,0.615,spots
wide_init_nonoise,sample_0021,3,False,2.1834293696525235,,,spots
wide_init_nonoise,sample_0021,4,True,0.027763226820324626,0.445,0.7675,spots
wide_init_nonoise,sample_0021,5,True,0.027763226820324626,0.975,1.0,spots
wide_init_nonoise,sample_0021,6,True,0.027763226820324626,0.4625,0.675,spots
wide_init_nonoise,sample_0021,7,False,0.9975845410628019,,,spots
wide_init_nonoise,sample_0021,8,True,0.01102962574937438,0.8775,0.9925,spots
wide_init_nonoise,sample_0021,9,False,0.9975845410628019,,,spots
wide_init_nonoise,sample_0021,10,True,0.1053489319597229,0.855,0.98,spots
wide_init_nonoise,sample_0021,11,True,0.6705081194342588,0.4925,0.56,spots
posthoc_jitter,sample_0022,0,False,0.9977924944812362,,,spots
posthoc_jitter,sample_0022,1,True,0.13670576345115565,0.5625,0.67,spots
posthoc_jitter,sample_0022,2,False,0.07601265991116786,,,spots
posthoc_jitter,sample_0022,3,True,0.14691880103194233,0.995,1.0,spots
posthoc_jitter,sample_0022,4,True,0.32418415383387855,0.7225,0.89,spots
posthoc_jitter,sample_0022,5,True,0.04055958935078057,0.9875,1.0,spots
posthoc_jitter,sample_0022,6,True,0.14691880103194233,0.95,1.0,spots
posthoc_jitter,sample_0022,7,True,0.13670576345115565,0.9525,1.0,spots
posthoc_jitter,sample_0022,8,True,0.11146573047155503,0.99,1.0,spots
posthoc_jitter,sample_0022,9,True,0.14691880103194233,0.9775,1.0,spots
posthoc_jitter,sample_0022,10,False,0.03034655176999389,,,spots
posthoc_jitter,sample_0022,11,True,0.34942418681347914,0.805,0.9975,spots
wide_init_nonoise,sample_0022,0,False,0.9977924944812362,,,spots
wide_init_nonoise,sample_0022,1,False,0.005106518790393279,,,spots
wide_init_nonoise,sample_0022,2,True,0.005106518790393279,0.905,0.9975,spots
wide_init_nonoise,sample_0022,3,False,0.9977924944812362,,,spots
wide_init_nonoise,sample_0022,4,False,0.9977924944812362,,,spots
wide_init_nonoise,sample_0022,5,True,0.04055958935078057,0.6325,0.805,spots
wide_init_nonoise,sample_0022,6,False,0.9977924944812362,,,spots
wide_init_nonoise,sample_0022,7,False,0.21782494215271678,,,spots
wide_init_nonoise,sample_0022,8,False,0.14691880103194233,,,spots
wide_init_nonoise,sample_0022,9,True,0.1721588340115428,0.295,0.495,spots
wide_init_nonoise,sample_0022,10,False,0.8559802122396871,,,spots
wide_init_nonoise,sample_0022,11,True,0.005106518790393279,0.7125,0.94,spots
posthoc_jitter,sample_0023,0,True,0.03972880770393392,0.7775,0.9825,spots
posthoc_jitter,sample_0023,1,True,0.01783477998013556,0.995,1.0,spots
posthoc_jitter,sample_0023,2,True,0.13296195534827482,0.64,0.7275,spots
posthoc_jitter,sample_0023,3,False,0.19052554303234442,,,spots
posthoc_jitter,sample_0023,4,True,0.0972923953880036,0.6075,0.745,spots
posthoc_jitter,sample_0023,5,True,0.01783477998013556,0.89,0.9975,spots
posthoc_jitter,sample_0023,6,False,0.07539836766420524,,,spots
posthoc_jitter,sample_0023,7,True,0.01783477998013556,0.5225,0.615,spots
posthoc_jitter,sample_0023,8,False,0.1548559830720731,,,spots
posthoc_jitter,sample_0023,9,True,0.1548559830720731,0.685,0.83,spots
posthoc_jitter,sample_0023,10,True,0.24808913071641409,0.55,0.625,spots
posthoc_jitter,sample_0023,11,False,0.13296195534827482,,,spots
wide_init_nonoise,sample_0023,0,True,3.0330353672755535,0.82,0.96,spots
wide_init_nonoise,sample_0023,1,True,0.01783477998013556,0.81,0.9675,spots
wide_init_nonoise,sample_0023,2,True,0.01783477998013556,0.2375,0.255,spots
wide_init_nonoise,sample_0023,3,False,0.996415770609319,,,spots
wide_init_nonoise,sample_0023,4,False,0.38511033380835163,,,spots
wide_init_nonoise,sample_0023,5,True,0.01783477998013556,0.9575,1.0,spots
wide_init_nonoise,sample_0023,6,True,0.19052554303234442,0.1675,0.305,spots
wide_init_nonoise,sample_0023,7,False,0.996415770609319,,,spots
wide_init_nonoise,sample_0023,8,False,0.24808913071641409,,,spots
wide_init_nonoise,sample_0023,9,False,0.996415770609319,,,spots
wide_init_nonoise,sample_0023,10,True,0.07539836766420524,0.8075,0.9425,spots
wide_init_nonoise,sample_0023,11,True,0.07539836766420524,0.8025,0.9525,spots
posthoc_jitter,sample_0024,0,False,0.997275204359673,,,labyrinth
posthoc_jitter,sample_0024,1,False,0.2971012113850497,,,labyrinth
posthoc_jitter,sample_0024,2,False,0.2095794622632218,,,labyrinth
posthoc_jitter,sample_0024,3,True,0.096746659663176,0.47,0.53,labyrinth
posthoc_jitter,sample_0024,4,False,0.2095794622632218,,,labyrinth
posthoc_jitter,sample_0024,5,True,0.12205771314139392,0.365,0.545,labyrinth
posthoc_jitter,sample_0024,6,False,0.00922491054134797,,,labyrinth
posthoc_jitter,sample_0024,7,True,0.1842684087850039,0.6575,0.95,labyrinth
posthoc_jitter,sample_0024,8,False,0.997275204359673,,,labyrinth
posthoc_jitter,sample_0024,9,False,0.07829683858047991,,,labyrinth
posthoc_jitter,sample_0024,10,False,0.07829683858047991,,,labyrinth
posthoc_jitter,sample_0024,11,False,0.16581858770230778,,,labyrinth
wide_init_nonoise,sample_0024,0,True,0.16581858770230778,0.675,0.8425,labyrinth
wide_init_nonoise,sample_0024,1,False,0.052985785102261984,,,labyrinth
wide_init_nonoise,sample_0024,2,True,0.03453596401956589,0.88,0.9975,labyrinth
wide_init_nonoise,sample_0024,3,False,0.997275204359673,,,labyrinth
wide_init_nonoise,sample_0024,4,False,0.997275204359673,,,labyrinth
wide_init_nonoise,sample_0024,5,False,0.03453596401956589,,,labyrinth
wide_init_nonoise,sample_0024,6,False,0.997275204359673,,,labyrinth
wide_init_nonoise,sample_0024,7,False,0.6471882078723613,,,labyrinth
wide_init_nonoise,sample_0024,8,False,0.1842684087850039,,,labyrinth
wide_init_nonoise,sample_0024,9,False,0.997275204359673,,,labyrinth
wide_init_nonoise,sample_0024,10,False,0.997275204359673,,,labyrinth
wide_init_nonoise,sample_0024,11,False,0.07829683858047991,,,labyrinth
posthoc_jitter,sample_0025,0,True,0.014452367292298386,0.5925,0.7675,labyrinth
posthoc_jitter,sample_0025,1,False,0.2040543124880474,,,labyrinth
posthoc_jitter,sample_0025,2,False,0.05838319263448354,,,labyrinth
posthoc_jitter,sample_0025,3,True,0.2329590470726443,0.9575,1.0,labyrinth
posthoc_jitter,sample_0025,4,False,0.16012348714586236,,,labyrinth
posthoc_jitter,sample_0025,5,True,0.16012348714586236,0.5575,0.7475,labyrinth
posthoc_jitter,sample_0025,6,True,0.05087014725568941,0.9375,1.0,labyrinth
posthoc_jitter,sample_0025,7,False,0.2329590470726443,,,labyrinth
posthoc_jitter,sample_0025,8,True,0.05838319263448354,0.9025,0.9975,labyrinth
posthoc_jitter,sample_0025,9,False,0.9977324263038548,,,labyrinth
posthoc_jitter,sample_0025,10,False,0.7428079665601179,,,labyrinth
posthoc_jitter,sample_0025,11,False,0.9977324263038548,,,labyrinth
wide_init_nonoise,sample_0025,0,False,0.9977324263038548,,,labyrinth
wide_init_nonoise,sample_0025,1,False,0.05087014725568941,,,labyrinth
wide_init_nonoise,sample_0025,2,False,0.9977324263038548,,,labyrinth
wide_init_nonoise,sample_0025,3,True,0.09480097259787457,0.9175,1.0,labyrinth
wide_init_nonoise,sample_0025,4,False,0.9977324263038548,,,labyrinth
wide_init_nonoise,sample_0025,5,True,0.014452367292298386,0.66,0.74,labyrinth
wide_init_nonoise,sample_0025,6,False,0.09480097259787457,,,labyrinth
wide_init_nonoise,sample_0025,7,True,0.021965412671092643,0.8275,0.975,labyrinth
wide_init_nonoise,sample_0025,8,True,0.014452367292298386,0.79,0.9775,labyrinth
wide_init_nonoise,sample_0025,9,True,0.12370570718247134,0.8075,0.9975,labyrinth
wide_init_nonoise,sample_0025,10,False,0.9977324263038548,,,labyrinth
wide_init_nonoise,sample_0025,11,False,0.2329590470726443,,,labyrinth
posthoc_jitter,sample_0026,0,True,0.11008348747687847,1.0,1.0,spots
posthoc_jitter,sample_0026,1,True,0.11204985918778865,0.4875,0.5625,spots
posthoc_jitter,sample_0026,2,True,0.22115016080921188,0.5925,0.6525,spots
posthoc_jitter,sample_0026,3,True,0.06565681814394501,0.42,0.5625,spots
posthoc_jitter,sample_0026,4,False,0.9986168741355463,,,spots
posthoc_jitter,sample_0026,5,True,0.11204985918778865,0.9825,1.0,spots
posthoc_jitter,sample_0026,6,False,0.9986168741355463,,,spots
posthoc_jitter,sample_0026,7,False,0.1342631938542553,,,spots
posthoc_jitter,sample_0026,8,True,0.04540985518838855,0.645,0.93,spots
posthoc_jitter,sample_0026,9,True,0.02123014881101156,0.5975,0.7625,spots
posthoc_jitter,sample_0026,10,True,0.08983652452132185,0.95,1.0,spots
posthoc_jitter,sample_0026,11,False,0.02319652052192174,,,spots
wide_init_nonoise,sample_0026,0,False,0.9986168741355463,,,spots
wide_init_nonoise,sample_0026,1,False,1.022796580512923,,,spots
wide_init_nonoise,sample_0026,2,False,0.6432035194720792,,,spots
wide_init_nonoise,sample_0026,3,False,0.6876301888050126,,,spots
wide_init_nonoise,sample_0026,4,True,0.11008348747687847,0.855,0.9675,spots
wide_init_nonoise,sample_0026,5,True,1.1116499191787899,0.9375,1.0,spots
wide_init_nonoise,sample_0026,6,False,0.9986168741355463,,,spots
wide_init_nonoise,sample_0026,7,False,0.9986168741355463,,,spots
wide_init_nonoise,sample_0026,8,False,0.9986168741355463,,,spots
wide_init_nonoise,sample_0026,9,False,0.9986168741355463,,,spots
wide_init_nonoise,sample_0026,10,True,0.00098318585545509,0.65,0.9,spots
wide_init_nonoise,sample_0026,11,False,0.9986168741355463,,,spots
posthoc_jitter,sample_0027,0,False,0.10637344918708298,,,spots
posthoc_jitter,sample_0027,1,False,0.07273704483360958,,,spots
posthoc_jitter,sample_0027,2,False,0.042885295830160805,,,spots
posthoc_jitter,sample_0027,3,False,0.0765217001836341,,,spots
posthoc_jitter,sample_0027,4,True,0.13244054284050702,0.6975,0.8475,spots
posthoc_jitter,sample_0027,5,True,0.4645944372284677,0.475,0.75,spots
posthoc_jitter,sample_0027,6,True,0.042885295830160805,0.745,0.94,spots
posthoc_jitter,sample_0027,7,False,0.0765217001836341,,,spots
posthoc_jitter,sample_0027,8,False,0.5205132798853406,,,spots
posthoc_jitter,sample_0027,9,False,0.6399202758991356,,,spots
posthoc_jitter,sample_0027,10,True,0.07273704483360958,0.955,0.995,spots
posthoc_jitter,sample_0027,11,False,0.9981412639405205,,,spots
wide_init_nonoise,sample_0027,0,False,0.8488825189232768,,,spots
wide_init_nonoise,sample_0027,1,False,0.01681820217673675,,,spots
wide_init_nonoise,sample_0027,2,True,0.013033546826712128,0.3575,0.58,spots
wide_init_nonoise,sample_0027,3,False,0.9981412639405205,,,spots
wide_init_nonoise,sample_0027,4,True,0.042885295830160805,0.635,0.925,spots
wide_init_nonoise,sample_0027,5,False,0.013033546826712128,,,spots
wide_init_nonoise,sample_0027,6,False,0.9981412639405205,,,spots
wide_init_nonoise,sample_0027,7,False,0.013033546826712128,,,spots
wide_init_nonoise,sample_0027,8,True,0.16607694719398033,0.48,0.47,spots
wide_init_nonoise,sample_0027,9,True,0.07273704483360958,0.5275,0.6075,spots
wide_init_nonoise,sample_0027,10,True,0.07273704483360958,0.21,0.19,spots
wide_init_nonoise,sample_0027,11,False,0.9981412639405205,,,spots
posthoc_jitter,sample_0028,0,False,0.03022258525627943,,,spots
posthoc_jitter,sample_0028,1,True,0.18144895968053,0.76,0.9725,spots
posthoc_jitter,sample_0028,2,True,0.0604678601411295,0.605,0.67,spots
posthoc_jitter,sample_0028,3,True,0.03022258525627943,0.9625,1.0,spots
posthoc_jitter,sample_0028,4,False,0.18149433893767158,,,spots
posthoc_jitter,sample_0028,5,True,0.12095840991082984,0.795,0.975,spots
posthoc_jitter,sample_0028,6,True,0.3629659882467724,0.4225,0.625,spots
posthoc_jitter,sample_0028,7,True,0.09075851428312116,0.7825,0.9625,spots
posthoc_jitter,sample_0028,8,False,0.060513239398271086,,,spots
posthoc_jitter,sample_0028,9,True,0.030267964513420915,0.925,0.995,spots
posthoc_jitter,sample_0028,10,False,0.9981167608286252,,,spots
posthoc_jitter,sample_0028,11,False,0.18144895968053,,,spots
wide_init_nonoise,sample_0028,0,True,2.268962857084581e-05,0.4525,0.715,spots
wide_init_nonoise,sample_0028,1,False,0.9981167608286252,,,spots
wide_init_nonoise,sample_0028,2,False,0.42345653801647265,,,spots
wide_init_nonoise,sample_0028,3,True,0.8166451115195243,0.575,0.8425,spots
wide_init_nonoise,sample_0028,4,True,0.030267964513420915,1.0,1.0,spots
wide_init_nonoise,sample_0028,5,True,0.060513239398271086,0.815,0.9875,spots
wide_init_nonoise,sample_0028,6,False,0.9981167608286252,,,spots
wide_init_nonoise,sample_0028,7,False,0.9981167608286252,,,spots
wide_init_nonoise,sample_0028,8,False,0.24193950945023035,,,spots
wide_init_nonoise,sample_0028,9,False,0.9981167608286252,,,spots
wide_init_nonoise,sample_0028,10,False,0.9981167608286252,,,spots
wide_init_nonoise,sample_0028,11,True,0.030267964513420915,0.99,1.0,spots
posthoc_jitter,sample_0029,0,True,0.2714264465268481,0.935,0.9925,stripes
posthoc_jitter,sample_0029,1,True,0.15246169864643758,0.77,0.9325,stripes
posthoc_jitter,sample_0029,2,False,0.006157965194109735,,,stripes
posthoc_jitter,sample_0029,3,False,0.31108136248698487,,,stripes
posthoc_jitter,sample_0029,4,True,0.07315186672616392,0.7825,0.9875,stripes
posthoc_jitter,sample_0029,5,True,0.04581288115424663,0.885,0.99,stripes
posthoc_jitter,sample_0029,6,True,0.033496950766027024,0.985,1.0,stripes
posthoc_jitter,sample_0029,7,True,0.07315186672616392,0.795,0.98,stripes
posthoc_jitter,sample_0029,8,True,0.04581288115424663,0.79,0.9575,stripes
posthoc_jitter,sample_0029,9,True,0.08546779711438353,0.5375,0.635,stripes
posthoc_jitter,sample_0029,10,True,0.08546779711438353,0.73,0.8825,stripes
posthoc_jitter,sample_0029,11,True,0.006157965194109735,0.985,1.0,stripes
wide_init_nonoise,sample_0029,0,True,0.006157965194109735,0.4325,0.655,stripes
wide_init_nonoise,sample_0029,1,False,0.6009817045961625,,,stripes
wide_init_nonoise,sample_0029,2,False,0.9975308641975309,,,stripes
wide_init_nonoise,sample_0029,3,True,0.04581288115424663,0.4775,0.53,stripes
wide_init_nonoise,sample_0029,4,True,0.20443254499479407,1.0,1.0,stripes
wide_init_nonoise,sample_0029,5,False,0.9975308641975309,,,stripes
wide_init_nonoise,sample_0029,6,True,0.006157965194109735,0.505,0.5975,stripes
wide_init_nonoise,sample_0029,7,True,0.12512271307452028,0.8875,1.0,stripes
wide_init_nonoise,sample_0029,8,False,0.2317715305667112,,,stripes
wide_init_nonoise,sample_0029,9,True,0.20443254499479407,1.0,1.0,stripes
wide_init_nonoise,sample_0029,10,True,0.31108136248698487,0.5075,0.5675,stripes
wide_init_nonoise,sample_0029,11,False,0.9975308641975309,,,stripes
posthoc_jitter,sample_0030,0,True,0.01475491005116358,0.9325,1.0,stripes
posthoc_jitter,sample_0030,1,True,0.1907575507509491,0.93,1.0,stripes
posthoc_jitter,sample_0030,2,True,0.29324971117346094,0.51,0.5225,stripes
posthoc_jitter,sample_0030,3,False,0.07324641029872911,,,stripes
posthoc_jitter,sample_0030,4,True,0.05875557022611,0.695,0.8875,stripes
posthoc_jitter,sample_0030,5,False,0.07324641029872911,,,stripes
posthoc_jitter,sample_0030,6,False,0.1612477306486218,,,stripes
