key,morph,topo,kstar_true,kstar_fft,sigma_train,seed,loss,turing,kstar_model,sigma_max_model,s0,Dratio,kstar_rel_err,kstar_fft_rel_err,rob_0.01,kcv_0.01,rob_0.048,kcv_0.048,rob_0.1,kcv_0.1,rob_0.2,kcv_0.2
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.35,4,0.0013361001066358065,True,0.25796385542168676,0.13467887498886277,-0.1770183862252039,288.1397755867049,0.0676476198300465,0.08523455524224544,1.0,2.1518964794705528e-16,1.0,0.023201908244309934,1.0,0.05095394208619316,0.9975,0.09343125602403524
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.35,5,0.0004211952543053178,True,0.24190361445783135,0.03998365458413389,-0.1053957156543539,766.935474251275,0.0011783153961830025,0.14218576433393132,1.0,2.2947631996186864e-16,1.0,0.02184026952927854,1.0,0.04819105130597241,0.995,0.09350724094771914
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.35,6,0.00030379638905840334,True,0.25796385542168676,0.16437786289803213,-0.23301888747122074,1424.7759924515804,0.0676476198300465,0.08523455524224544,1.0,0.019614126635557002,1.0,0.03127886872304529,1.0,0.04623688546583575,1.0,0.07999945722129577
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.35,7,2.9417067125328407e-05,True,0.2740240963855422,0.10429949149222217,-0.09909812685434805,387.5433819218494,0.13411692426391011,0.028283346150559465,1.0,0.016426773455188497,1.0,0.031102368763518025,1.0,0.05334311171502505,0.9725,0.0991000346802585
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.35,8,0.014993658703471484,True,0.24190361445783135,0.2891065966436557,-0.325871603165959,659.476664014146,0.0011783153961830025,0.14218576433393132,1.0,2.2947631996186864e-16,1.0,0.026435896361183257,1.0,0.05200785702352211,1.0,0.09924674347773031
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.35,9,0.00025602871726657247,True,0.25796385542168676,0.18157144027257388,-0.28833991845274154,1149.178085544081,0.0676476198300465,0.08523455524224544,1.0,0.010163924622733871,1.0,0.029758841307771355,1.0,0.04420568340979732,1.0,0.08674066006178695
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.35,10,0.00040883460595406965,True,0.25796385542168676,0.08761119128000239,-0.1064327500744412,425.226307019169,0.0676476198300465,0.08523455524224544,1.0,2.1518964794705528e-16,1.0,0.02386138104079104,1.0,0.04469758473918395,1.0,0.08963635293958896
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.35,11,2.4405745477186503e-05,True,0.25796385542168676,0.08177086268010925,-0.5552944247963043,891.358820557093,0.0676476198300465,0.08523455524224544,1.0,2.1518964794705528e-16,1.0,0.029499704019093097,1.0,0.049959496558437025,1.0,0.10292962423245053
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.0,0,1.6048905331050325e-10,True,0.2900843373493976,0.1750302432560309,-0.08559398529833406,130.30771007627368,0.06767874264347681,0.0037520323508567917,1.0,0.02832945501453639,1.0,0.030537579323301704,0.99,0.0558163728800446,0.8725,0.10696415091965984
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.0,1,3.0875556195420703e-11,True,0.2740240963855422,0.3666526860264714,-0.06742826092982712,627.1455343524539,0.00856773363306224,0.05181973569016531,1.0,2.0257762716296166e-16,1.0,0.030453462108213727,0.9525,0.05415637460409363,0.8225,0.09832117250212513
